tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,baseline_score,accuracy_drop,activation
"(5, 1, 2, 2)",0.88,conv2.weight,-0.4680626,0.4680626094341278,0,0.87,-0.010000000000000009,rwg
"(5, 2, 0, 0)",0.86,conv2.weight,-0.5492503,0.5492503046989441,0,0.87,0.010000000000000009,rwg
"(5, 2, 0, 1)",0.87,conv2.weight,0.106768206,-0.10676820576190948,0,0.87,0.0,rwg
"(5, 2, 0, 2)",0.86,conv2.weight,-0.38746455,0.3874645531177521,0,0.87,0.010000000000000009,rwg
"(5, 2, 1, 0)",0.89,conv2.weight,-0.22848321,0.22848321497440338,0,0.87,-0.020000000000000018,rwg
"(5, 2, 1, 1)",0.87,conv2.weight,-0.27044508,0.2704450786113739,0,0.87,0.0,rwg
"(5, 2, 1, 2)",0.87,conv2.weight,-0.13165228,0.13165228068828583,0,0.87,0.0,rwg
"(5, 2, 2, 0)",0.87,conv2.weight,-0.10667383,0.10667382925748825,0,0.87,0.0,rwg
"(5, 2, 2, 1)",0.86,conv2.weight,0.47085094,-0.47085094451904297,0,0.87,0.010000000000000009,rwg
"(5, 2, 2, 2)",0.87,conv2.weight,-0.13102213,0.1310221254825592,0,0.87,0.0,rwg
"(5, 3, 0, 0)",0.89,conv2.weight,-0.2307019,0.23070189356803894,0,0.87,-0.020000000000000018,rwg
"(5, 3, 0, 1)",0.87,conv2.weight,-0.029506322,0.029506321996450424,0,0.87,0.0,rwg
"(5, 3, 0, 2)",0.89,conv2.weight,0.17011906,-0.17011906206607819,0,0.87,-0.020000000000000018,rwg
"(5, 3, 1, 0)",0.87,conv2.weight,0.31803045,-0.318030446767807,0,0.87,0.0,rwg
"(5, 3, 1, 1)",0.89,conv2.weight,0.4725751,-0.4725750982761383,0,0.87,-0.020000000000000018,rwg
"(5, 3, 1, 2)",0.88,conv2.weight,0.11743129,-0.11743129044771194,0,0.87,-0.010000000000000009,rwg
"(5, 3, 2, 0)",0.89,conv2.weight,-0.81938887,0.8193888664245605,0,0.87,-0.020000000000000018,rwg
"(5, 3, 2, 1)",0.88,conv2.weight,0.06907235,-0.06907235085964203,0,0.87,-0.010000000000000009,rwg
"(5, 3, 2, 2)",0.87,conv2.weight,-0.07415691,0.07415691018104553,0,0.87,0.0,rwg
"(6, 0, 0, 0)",0.87,conv2.weight,0.19290897,-0.19290897250175476,0,0.87,0.0,rwg
"(6, 0, 0, 1)",0.87,conv2.weight,0.05985434,-0.05985433980822563,0,0.87,0.0,rwg
"(6, 0, 0, 2)",0.87,conv2.weight,0.19128625,-0.19128625094890594,0,0.87,0.0,rwg
"(6, 0, 1, 0)",0.87,conv2.weight,-0.105151705,0.1051517054438591,0,0.87,0.0,rwg
"(6, 0, 1, 1)",0.87,conv2.weight,-0.4560434,0.45604339241981506,0,0.87,0.0,rwg
"(6, 0, 1, 2)",0.88,conv2.weight,-0.591986,0.5919860005378723,0,0.87,-0.010000000000000009,rwg
"(6, 0, 2, 0)",0.87,conv2.weight,0.48164827,-0.4816482663154602,0,0.87,0.0,rwg
"(6, 0, 2, 1)",0.87,conv2.weight,0.5001327,-0.50013267993927,0,0.87,0.0,rwg
"(6, 0, 2, 2)",0.87,conv2.weight,0.4769573,-0.4769572913646698,0,0.87,0.0,rwg
"(6, 1, 0, 0)",0.87,conv2.weight,-0.25405848,0.25405848026275635,0,0.87,0.0,rwg
"(6, 1, 0, 1)",0.87,conv2.weight,-0.12109572,0.12109571695327759,0,0.87,0.0,rwg
"(6, 1, 0, 2)",0.87,conv2.weight,0.33764634,-0.33764633536338806,0,0.87,0.0,rwg
"(6, 1, 1, 0)",0.88,conv2.weight,-0.57758886,0.5775888562202454,0,0.87,-0.010000000000000009,rwg
"(6, 1, 1, 1)",0.87,conv2.weight,-0.07316762,0.07316762208938599,0,0.87,0.0,rwg
"(6, 1, 1, 2)",0.86,conv2.weight,0.5394567,-0.5394567251205444,0,0.87,0.010000000000000009,rwg
"(6, 1, 2, 0)",0.87,conv2.weight,-0.3782033,0.37820330262184143,0,0.87,0.0,rwg
"(6, 1, 2, 1)",0.87,conv2.weight,0.06534374,-0.06534373760223389,0,0.87,0.0,rwg
"(6, 1, 2, 2)",0.86,conv2.weight,-0.4281541,0.4281541109085083,0,0.87,0.010000000000000009,rwg
"(6, 2, 0, 0)",0.87,conv2.weight,-0.20307325,0.20307324826717377,0,0.87,0.0,rwg
"(6, 2, 0, 1)",0.87,conv2.weight,-0.21386532,0.21386532485485077,0,0.87,0.0,rwg
"(6, 2, 0, 2)",0.87,conv2.weight,-0.039933134,0.039933133870363235,0,0.87,0.0,rwg
"(6, 2, 1, 0)",0.88,conv2.weight,0.20236197,-0.20236197113990784,0,0.87,-0.010000000000000009,rwg
"(6, 2, 1, 1)",0.87,conv2.weight,-0.08517166,0.0851716622710228,0,0.87,0.0,rwg
"(6, 2, 1, 2)",0.88,conv2.weight,-0.39395905,0.39395904541015625,0,0.87,-0.010000000000000009,rwg
"(6, 2, 2, 0)",0.86,conv2.weight,-0.11049004,0.11049003899097443,0,0.87,0.010000000000000009,rwg
"(6, 2, 2, 1)",0.86,conv2.weight,1.2532572,-1.253257155418396,0,0.87,0.010000000000000009,rwg
"(6, 2, 2, 2)",0.85,conv2.weight,0.5470236,-0.547023594379425,0,0.87,0.020000000000000018,rwg
"(6, 3, 0, 0)",0.85,conv2.weight,0.483591,-0.4835909903049469,0,0.87,0.020000000000000018,rwg
"(6, 3, 0, 1)",0.87,conv2.weight,0.5240894,-0.5240893959999084,0,0.87,0.0,rwg
"(6, 3, 0, 2)",0.87,conv2.weight,0.08107423,-0.08107423037290573,0,0.87,0.0,rwg
"(6, 3, 1, 0)",0.88,conv2.weight,0.10348125,-0.1034812480211258,0,0.87,-0.010000000000000009,rwg
"(6, 3, 1, 1)",0.87,conv2.weight,0.05730119,-0.05730118975043297,0,0.87,0.0,rwg
"(6, 3, 1, 2)",0.87,conv2.weight,0.10094533,-0.10094533115625381,0,0.87,0.0,rwg
"(6, 3, 2, 0)",0.88,conv2.weight,-0.4600738,0.4600737988948822,0,0.87,-0.010000000000000009,rwg
"(6, 3, 2, 1)",0.89,conv2.weight,-0.52112293,0.521122932434082,0,0.87,-0.020000000000000018,rwg
"(6, 3, 2, 2)",0.86,conv2.weight,-0.4612364,0.4612363874912262,0,0.87,0.010000000000000009,rwg
"(7, 0, 0, 0)",0.87,conv2.weight,-0.056214817,0.056214816868305206,0,0.87,0.0,rwg
"(7, 0, 0, 1)",0.86,conv2.weight,0.3211458,-0.32114580273628235,0,0.87,0.010000000000000009,rwg
"(7, 0, 0, 2)",0.86,conv2.weight,0.34848386,-0.3484838604927063,0,0.87,0.010000000000000009,rwg
"(7, 0, 1, 0)",0.87,conv2.weight,-0.0013624735,0.0013624734710901976,0,0.87,0.0,rwg
"(7, 0, 1, 1)",0.85,conv2.weight,0.5471769,-0.5471768975257874,0,0.87,0.020000000000000018,rwg
"(7, 0, 1, 2)",0.88,conv2.weight,-0.20229185,0.2022918462753296,0,0.87,-0.010000000000000009,rwg
"(7, 0, 2, 0)",0.86,conv2.weight,0.20944713,-0.20944713056087494,0,0.87,0.010000000000000009,rwg
"(7, 0, 2, 1)",0.86,conv2.weight,0.2949794,-0.29497939348220825,0,0.87,0.010000000000000009,rwg
"(7, 0, 2, 2)",0.88,conv2.weight,-0.5335242,0.533524215221405,0,0.87,-0.010000000000000009,rwg
"(7, 1, 0, 0)",0.88,conv2.weight,0.11550033,-0.11550033092498779,0,0.87,-0.010000000000000009,rwg
"(7, 1, 0, 1)",0.88,conv2.weight,-0.07393974,0.0739397406578064,0,0.87,-0.010000000000000009,rwg
"(7, 1, 0, 2)",0.87,conv2.weight,-0.38450965,0.3845096528530121,0,0.87,0.0,rwg
"(7, 1, 1, 0)",0.87,conv2.weight,-0.094753414,0.09475341439247131,0,0.87,0.0,rwg
"(7, 1, 1, 1)",0.88,conv2.weight,-0.54011935,0.5401193499565125,0,0.87,-0.010000000000000009,rwg
"(7, 1, 1, 2)",0.88,conv2.weight,-0.26785925,0.26785925030708313,0,0.87,-0.010000000000000009,rwg
"(7, 1, 2, 0)",0.87,conv2.weight,-0.5511853,0.5511853098869324,0,0.87,0.0,rwg
"(7, 1, 2, 1)",0.88,conv2.weight,-0.5927331,0.5927330851554871,0,0.87,-0.010000000000000009,rwg
"(7, 1, 2, 2)",0.87,conv2.weight,-0.13168538,0.13168537616729736,0,0.87,0.0,rwg
"(7, 2, 0, 0)",0.89,conv2.weight,-1.0492898,1.0492898225784302,0,0.87,-0.020000000000000018,rwg
"(7, 2, 0, 1)",0.88,conv2.weight,0.28042352,-0.28042352199554443,0,0.87,-0.010000000000000009,rwg
"(7, 2, 0, 2)",0.88,conv2.weight,0.29102623,-0.29102623462677,0,0.87,-0.010000000000000009,rwg
"(7, 2, 1, 0)",0.85,conv2.weight,0.6432284,-0.6432284116744995,0,0.87,0.020000000000000018,rwg
"(7, 2, 1, 1)",0.87,conv2.weight,0.32650504,-0.32650503516197205,0,0.87,0.0,rwg
"(7, 2, 1, 2)",0.88,conv2.weight,-0.6505956,0.6505956053733826,0,0.87,-0.010000000000000009,rwg
"(7, 2, 2, 0)",0.87,conv2.weight,0.01951212,-0.019512120634317398,0,0.87,0.0,rwg
"(7, 2, 2, 1)",0.87,conv2.weight,0.03075141,-0.030751410871744156,0,0.87,0.0,rwg
"(7, 2, 2, 2)",0.87,conv2.weight,-0.0038104516,0.0038104515988379717,0,0.87,0.0,rwg
"(7, 3, 0, 0)",0.88,conv2.weight,-0.061154533,0.06115453317761421,0,0.87,-0.010000000000000009,rwg
"(7, 3, 0, 1)",0.87,conv2.weight,-0.48520127,0.48520126938819885,0,0.87,0.0,rwg
"(7, 3, 0, 2)",0.88,conv2.weight,0.13869396,-0.13869395852088928,0,0.87,-0.010000000000000009,rwg
"(7, 3, 1, 0)",0.86,conv2.weight,0.50375855,-0.5037585496902466,0,0.87,0.010000000000000009,rwg
"(7, 3, 1, 1)",0.87,conv2.weight,-0.060619086,0.060619086027145386,0,0.87,0.0,rwg
"(7, 3, 1, 2)",0.87,conv2.weight,0.39440513,-0.3944051265716553,0,0.87,0.0,rwg
"(7, 3, 2, 0)",0.87,conv2.weight,0.3446983,-0.34469830989837646,0,0.87,0.0,rwg
"(7, 3, 2, 1)",0.87,conv2.weight,0.061352756,-0.06135275587439537,0,0.87,0.0,rwg
"(7, 3, 2, 2)",0.87,conv2.weight,0.16288939,-0.16288939118385315,0,0.87,0.0,rwg
"(0,)",0.88,conv2.bias,-0.17739,0.177389994263649,0,0.87,-0.010000000000000009,rwg
"(1,)",0.89,conv2.bias,-0.15378253,0.15378253161907196,0,0.87,-0.020000000000000018,rwg
"(2,)",0.9,conv2.bias,0.10607221,-0.10607220977544785,0,0.87,-0.030000000000000027,rwg
"(3,)",0.87,conv2.bias,-0.1913162,0.19131620228290558,0,0.87,0.0,rwg
"(4,)",0.89,conv2.bias,-0.2504808,0.2504808008670807,0,0.87,-0.020000000000000018,rwg
"(5,)",0.86,conv2.bias,0.24360076,-0.2436007559299469,0,0.87,0.010000000000000009,rwg
"(6,)",0.86,conv2.bias,-0.5110135,0.5110135078430176,0,0.87,0.010000000000000009,rwg
"(7,)",0.84,conv2.bias,-0.3437417,0.34374168515205383,0,0.87,0.030000000000000027,rwg
"(0, 0)",0.87,fc1.weight,-1.6100276,1.610027551651001,0,0.87,0.0,rwg
"(0, 1)",0.87,fc1.weight,-0.8369431,0.8369430899620056,0,0.87,0.0,rwg
"(0, 2)",0.87,fc1.weight,0.34104005,-0.3410400450229645,0,0.87,0.0,rwg
"(0, 3)",0.87,fc1.weight,-1.876604,1.8766039609909058,0,0.87,0.0,rwg
"(0, 4)",0.86,fc1.weight,-2.3533978,2.353397846221924,0,0.87,0.010000000000000009,rwg
"(0, 5)",0.86,fc1.weight,-1.5308273,1.530827283859253,0,0.87,0.010000000000000009,rwg
"(0, 6)",0.87,fc1.weight,-0.6263309,0.6263309121131897,0,0.87,0.0,rwg
"(0, 7)",0.87,fc1.weight,1.6405338,-1.6405338048934937,0,0.87,0.0,rwg
"(0, 8)",0.87,fc1.weight,-0.46966982,0.46966981887817383,0,0.87,0.0,rwg
"(0, 9)",0.87,fc1.weight,-2.013321,2.0133209228515625,0,0.87,0.0,rwg
"(0, 10)",0.87,fc1.weight,-0.43368432,0.4336843192577362,0,0.87,0.0,rwg
"(0, 11)",0.87,fc1.weight,-0.69930816,0.6993081569671631,0,0.87,0.0,rwg
"(0, 12)",0.87,fc1.weight,1.149513,-1.1495130062103271,0,0.87,0.0,rwg
"(0, 13)",0.86,fc1.weight,-1.2767302,1.2767301797866821,0,0.87,0.010000000000000009,rwg
"(0, 14)",0.87,fc1.weight,1.5013193,-1.5013192892074585,0,0.87,0.0,rwg
"(0, 15)",0.87,fc1.weight,2.3682208,-2.368220806121826,0,0.87,0.0,rwg
"(0, 16)",0.87,fc1.weight,-1.3557583,1.3557583093643188,0,0.87,0.0,rwg
"(0, 17)",0.87,fc1.weight,-3.6919918,3.6919918060302734,0,0.87,0.0,rwg
"(0, 18)",0.87,fc1.weight,-0.7280519,0.7280519008636475,0,0.87,0.0,rwg
"(0, 19)",0.87,fc1.weight,0.48302895,-0.48302894830703735,0,0.87,0.0,rwg
"(0, 20)",0.87,fc1.weight,0.5974036,-0.5974035859107971,0,0.87,0.0,rwg
"(0, 21)",0.87,fc1.weight,1.3807065,-1.380706548690796,0,0.87,0.0,rwg
"(0, 22)",0.86,fc1.weight,-1.091068,1.0910680294036865,0,0.87,0.010000000000000009,rwg
"(0, 23)",0.87,fc1.weight,-0.50441945,0.5044194459915161,0,0.87,0.0,rwg
"(0, 24)",0.87,fc1.weight,1.3362665,-1.3362665176391602,0,0.87,0.0,rwg
"(0, 25)",0.87,fc1.weight,0.23060016,-0.23060016334056854,0,0.87,0.0,rwg
"(0, 26)",0.87,fc1.weight,1.6282924,-1.628292441368103,0,0.87,0.0,rwg
"(0, 27)",0.88,fc1.weight,-1.8257338,1.8257337808609009,0,0.87,-0.010000000000000009,rwg
"(0, 28)",0.87,fc1.weight,-0.08836576,0.08836576342582703,0,0.87,0.0,rwg
"(0, 29)",0.87,fc1.weight,-0.63793445,0.6379344463348389,0,0.87,0.0,rwg
"(0, 30)",0.87,fc1.weight,1.0405467,-1.0405466556549072,0,0.87,0.0,rwg
"(0, 31)",0.86,fc1.weight,-1.3579555,1.3579554557800293,0,0.87,0.010000000000000009,rwg
"(0, 32)",0.88,fc1.weight,2.9100244,-2.910024404525757,0,0.87,-0.010000000000000009,rwg
"(0, 33)",0.87,fc1.weight,0.71296734,-0.7129673361778259,0,0.87,0.0,rwg
"(0, 34)",0.86,fc1.weight,-2.281813,2.281812906265259,0,0.87,0.010000000000000009,rwg
"(0, 35)",0.87,fc1.weight,1.694364,-1.6943639516830444,0,0.87,0.0,rwg
"(0, 36)",0.87,fc1.weight,-0.75765395,0.7576539516448975,0,0.87,0.0,rwg
"(0, 37)",0.87,fc1.weight,-1.1598347,1.1598347425460815,0,0.87,0.0,rwg
"(0, 38)",0.86,fc1.weight,-1.9792976,1.9792976379394531,0,0.87,0.010000000000000009,rwg
"(0, 39)",0.87,fc1.weight,-0.83958906,0.8395890593528748,0,0.87,0.0,rwg
"(0, 40)",0.87,fc1.weight,-0.045188375,0.04518837481737137,0,0.87,0.0,rwg
"(0, 41)",0.87,fc1.weight,-0.19848381,0.19848380982875824,0,0.87,0.0,rwg
"(0, 42)",0.87,fc1.weight,0.41593337,-0.41593337059020996,0,0.87,0.0,rwg
"(0, 43)",0.87,fc1.weight,-0.2259614,0.22596140205860138,0,0.87,0.0,rwg
"(0, 44)",0.87,fc1.weight,1.5080428,-1.508042812347412,0,0.87,0.0,rwg
"(0, 45)",0.87,fc1.weight,-0.3350705,0.33507049083709717,0,0.87,0.0,rwg
"(0, 46)",0.87,fc1.weight,-0.5703567,0.5703567266464233,0,0.87,0.0,rwg
"(0, 47)",0.87,fc1.weight,0.3362304,-0.33623039722442627,0,0.87,0.0,rwg
"(0, 48)",0.87,fc1.weight,-0.08192642,0.08192642033100128,0,0.87,0.0,rwg
"(0, 49)",0.87,fc1.weight,2.1036046,-2.103604555130005,0,0.87,0.0,rwg
"(0, 50)",0.86,fc1.weight,-1.0423536,1.042353630065918,0,0.87,0.010000000000000009,rwg
"(0, 51)",0.87,fc1.weight,-0.22382985,0.22382985055446625,0,0.87,0.0,rwg
"(0, 52)",0.87,fc1.weight,2.3245656,-2.3245656490325928,0,0.87,0.0,rwg
"(0, 53)",0.86,fc1.weight,-1.5642625,1.5642625093460083,0,0.87,0.010000000000000009,rwg
"(0, 54)",0.87,fc1.weight,-0.57229114,0.5722911357879639,0,0.87,0.0,rwg
"(0, 55)",0.87,fc1.weight,-0.19950378,0.19950377941131592,0,0.87,0.0,rwg
"(0, 56)",0.87,fc1.weight,0.87700075,-0.8770007491111755,0,0.87,0.0,rwg
"(0, 57)",0.87,fc1.weight,-0.5789779,0.5789778828620911,0,0.87,0.0,rwg
"(0, 58)",0.86,fc1.weight,-3.2075703,3.2075703144073486,0,0.87,0.010000000000000009,rwg
"(0, 59)",0.87,fc1.weight,-2.5972025,2.5972025394439697,0,0.87,0.0,rwg
"(0, 60)",0.87,fc1.weight,-0.167803,0.16780300438404083,0,0.87,0.0,rwg
"(0, 61)",0.87,fc1.weight,1.5026376,-1.5026376247406006,0,0.87,0.0,rwg
"(0, 62)",0.87,fc1.weight,-0.45841545,0.4584154486656189,0,0.87,0.0,rwg
"(0, 63)",0.87,fc1.weight,-0.3508099,0.35080990195274353,0,0.87,0.0,rwg
"(0, 64)",0.87,fc1.weight,0.30299547,-0.3029954731464386,0,0.87,0.0,rwg
"(0, 65)",0.87,fc1.weight,-1.6118381,1.6118381023406982,0,0.87,0.0,rwg
"(0, 66)",0.87,fc1.weight,1.5907419,-1.5907418727874756,0,0.87,0.0,rwg
"(0, 67)",0.87,fc1.weight,-0.13214108,0.1321410834789276,0,0.87,0.0,rwg
"(0, 68)",0.87,fc1.weight,0.8576663,-0.8576663136482239,0,0.87,0.0,rwg
"(0, 69)",0.87,fc1.weight,1.3921878,-1.3921878337860107,0,0.87,0.0,rwg
"(0, 70)",0.86,fc1.weight,-1.9908905,1.9908905029296875,0,0.87,0.010000000000000009,rwg
"(0, 71)",0.88,fc1.weight,2.6625462,-2.662546157836914,0,0.87,-0.010000000000000009,rwg
"(1, 0)",0.87,fc1.weight,0.64116603,-0.6411660313606262,0,0.87,0.0,rwg
"(1, 1)",0.87,fc1.weight,-2.4120777,2.4120776653289795,0,0.87,0.0,rwg
"(1, 2)",0.87,fc1.weight,-2.2337584,2.2337584495544434,0,0.87,0.0,rwg
"(1, 3)",0.87,fc1.weight,1.2133027,-1.213302731513977,0,0.87,0.0,rwg
"(1, 4)",0.87,fc1.weight,-2.5398955,2.539895534515381,0,0.87,0.0,rwg
"(1, 5)",0.87,fc1.weight,-2.0641372,2.0641372203826904,0,0.87,0.0,rwg
"(1, 6)",0.87,fc1.weight,0.96472126,-0.9647212624549866,0,0.87,0.0,rwg
"(1, 7)",0.87,fc1.weight,-2.611908,2.611907958984375,0,0.87,0.0,rwg
"(1, 8)",0.87,fc1.weight,1.3441373,-1.3441373109817505,0,0.87,0.0,rwg
"(1, 9)",0.87,fc1.weight,0.5979129,-0.5979129076004028,0,0.87,0.0,rwg
"(1, 10)",0.87,fc1.weight,0.28086865,-0.28086864948272705,0,0.87,0.0,rwg
"(1, 11)",0.87,fc1.weight,-0.2860598,0.28605979681015015,0,0.87,0.0,rwg
"(1, 12)",0.87,fc1.weight,1.8250633,-1.8250633478164673,0,0.87,0.0,rwg
"(1, 13)",0.87,fc1.weight,-1.9861406,1.9861406087875366,0,0.87,0.0,rwg
"(1, 14)",0.87,fc1.weight,-3.0016496,3.0016496181488037,0,0.87,0.0,rwg
"(1, 15)",0.87,fc1.weight,-1.6890323,1.6890323162078857,0,0.87,0.0,rwg
"(1, 16)",0.87,fc1.weight,-2.7809463,2.7809462547302246,0,0.87,0.0,rwg
"(1, 17)",0.87,fc1.weight,0.028490735,-0.028490735217928886,0,0.87,0.0,rwg
"(1, 18)",0.87,fc1.weight,1.3854284,-1.3854284286499023,0,0.87,0.0,rwg
"(1, 19)",0.87,fc1.weight,-0.39759845,0.3975984454154968,0,0.87,0.0,rwg
"(1, 20)",0.87,fc1.weight,-0.8676918,0.8676918148994446,0,0.87,0.0,rwg
"(1, 21)",0.87,fc1.weight,-2.1681085,2.1681084632873535,0,0.87,0.0,rwg
"(1, 22)",0.88,fc1.weight,1.0659904,-1.0659904479980469,0,0.87,-0.010000000000000009,rwg
"(1, 23)",0.87,fc1.weight,-1.1495855,1.149585485458374,0,0.87,0.0,rwg
"(1, 24)",0.87,fc1.weight,-1.0384934,1.0384933948516846,0,0.87,0.0,rwg
"(1, 25)",0.87,fc1.weight,0.8847981,-0.8847981095314026,0,0.87,0.0,rwg
"(1, 26)",0.87,fc1.weight,-0.9786734,0.9786733984947205,0,0.87,0.0,rwg
"(1, 27)",0.87,fc1.weight,-0.2490218,0.24902179837226868,0,0.87,0.0,rwg
"(1, 28)",0.88,fc1.weight,1.3506789,-1.3506789207458496,0,0.87,-0.010000000000000009,rwg
"(1, 29)",0.87,fc1.weight,1.8476201,-1.8476201295852661,0,0.87,0.0,rwg
"(1, 30)",0.87,fc1.weight,-2.047394,2.047394037246704,0,0.87,0.0,rwg
"(1, 31)",0.88,fc1.weight,1.5675662,-1.567566156387329,0,0.87,-0.010000000000000009,rwg
"(1, 32)",0.87,fc1.weight,-0.935821,0.935820996761322,0,0.87,0.0,rwg
"(1, 33)",0.87,fc1.weight,-0.5702926,0.570292592048645,0,0.87,0.0,rwg
"(1, 34)",0.88,fc1.weight,1.8164248,-1.81642484664917,0,0.87,-0.010000000000000009,rwg
"(1, 35)",0.87,fc1.weight,-1.6721628,1.6721627712249756,0,0.87,0.0,rwg
"(1, 36)",0.87,fc1.weight,0.3087954,-0.30879539251327515,0,0.87,0.0,rwg
"(1, 37)",0.87,fc1.weight,-0.90057904,0.900579035282135,0,0.87,0.0,rwg
"(1, 38)",0.87,fc1.weight,0.82245135,-0.8224513530731201,0,0.87,0.0,rwg
"(1, 39)",0.87,fc1.weight,0.16689251,-0.16689251363277435,0,0.87,0.0,rwg
"(1, 40)",0.87,fc1.weight,0.965793,-0.9657930135726929,0,0.87,0.0,rwg
"(1, 41)",0.87,fc1.weight,-1.1747191,1.1747190952301025,0,0.87,0.0,rwg
"(1, 42)",0.87,fc1.weight,-1.2974255,1.2974255084991455,0,0.87,0.0,rwg
"(1, 43)",0.88,fc1.weight,1.4144086,-1.414408564567566,0,0.87,-0.010000000000000009,rwg
"(1, 44)",0.87,fc1.weight,-0.8579481,0.8579481244087219,0,0.87,0.0,rwg
"(1, 45)",0.88,fc1.weight,1.3895763,-1.3895763158798218,0,0.87,-0.010000000000000009,rwg
"(1, 46)",0.87,fc1.weight,1.8171513,-1.8171513080596924,0,0.87,0.0,rwg
"(1, 47)",0.87,fc1.weight,2.3964696,-2.3964695930480957,0,0.87,0.0,rwg
"(1, 48)",0.88,fc1.weight,1.3496383,-1.3496383428573608,0,0.87,-0.010000000000000009,rwg
"(1, 49)",0.87,fc1.weight,-1.2963485,1.2963484525680542,0,0.87,0.0,rwg
"(1, 50)",0.88,fc1.weight,1.7056313,-1.7056312561035156,0,0.87,-0.010000000000000009,rwg
"(1, 51)",0.88,fc1.weight,1.4157823,-1.4157823324203491,0,0.87,-0.010000000000000009,rwg
"(1, 52)",0.87,fc1.weight,0.16732933,-0.1673293262720108,0,0.87,0.0,rwg
"(1, 53)",0.87,fc1.weight,0.74674183,-0.7467418313026428,0,0.87,0.0,rwg
"(1, 54)",0.87,fc1.weight,0.46289483,-0.46289482712745667,0,0.87,0.0,rwg
"(1, 55)",0.87,fc1.weight,0.13161556,-0.1316155642271042,0,0.87,0.0,rwg
"(1, 56)",0.87,fc1.weight,-1.4709631,1.4709631204605103,0,0.87,0.0,rwg
"(1, 57)",0.87,fc1.weight,-0.7531073,0.7531073093414307,0,0.87,0.0,rwg
"(1, 58)",0.87,fc1.weight,-3.2259562,3.2259562015533447,0,0.87,0.0,rwg
"(1, 59)",0.87,fc1.weight,-2.2667122,2.266712188720703,0,0.87,0.0,rwg
"(1, 60)",0.87,fc1.weight,1.055929,-1.0559289455413818,0,0.87,0.0,rwg
"(1, 61)",0.87,fc1.weight,-2.3411782,2.3411781787872314,0,0.87,0.0,rwg
"(1, 62)",0.87,fc1.weight,1.1336832,-1.133683204650879,0,0.87,0.0,rwg
"(1, 63)",0.87,fc1.weight,-0.5316071,0.5316070914268494,0,0.87,0.0,rwg
"(1, 64)",0.87,fc1.weight,0.08721585,-0.0872158482670784,0,0.87,0.0,rwg
"(1, 65)",0.87,fc1.weight,0.7494752,-0.7494751811027527,0,0.87,0.0,rwg
"(1, 66)",0.87,fc1.weight,-1.0467186,1.0467185974121094,0,0.87,0.0,rwg
"(1, 67)",0.87,fc1.weight,0.5532116,-0.5532116293907166,0,0.87,0.0,rwg
"(1, 68)",0.87,fc1.weight,-1.6069506,1.6069506406784058,0,0.87,0.0,rwg
"(1, 69)",0.87,fc1.weight,0.19334322,-0.19334322214126587,0,0.87,0.0,rwg
"(1, 70)",0.87,fc1.weight,0.3972473,-0.397247314453125,0,0.87,0.0,rwg
"(1, 71)",0.87,fc1.weight,-1.9887336,1.9887336492538452,0,0.87,0.0,rwg
"(2, 0)",0.88,fc1.weight,0.37037766,-0.37037765979766846,0,0.87,-0.010000000000000009,rwg
"(2, 1)",0.88,fc1.weight,1.0291207,-1.029120683670044,0,0.87,-0.010000000000000009,rwg
"(2, 2)",0.87,fc1.weight,-0.09136181,0.09136181324720383,0,0.87,0.0,rwg
"(2, 3)",0.87,fc1.weight,1.767496,-1.7674959897994995,0,0.87,0.0,rwg
"(2, 4)",0.88,fc1.weight,-1.1805962,1.1805962324142456,0,0.87,-0.010000000000000009,rwg
"(2, 5)",0.88,fc1.weight,-2.2716706,2.2716705799102783,0,0.87,-0.010000000000000009,rwg
"(2, 6)",0.87,fc1.weight,-0.6751428,0.6751428246498108,0,0.87,0.0,rwg
"(2, 7)",0.88,fc1.weight,0.96990794,-0.9699079394340515,0,0.87,-0.010000000000000009,rwg
"(2, 8)",0.87,fc1.weight,2.7856975,-2.7856974601745605,0,0.87,0.0,rwg
"(2, 9)",0.87,fc1.weight,1.3024656,-1.302465558052063,0,0.87,0.0,rwg
"(2, 10)",0.87,fc1.weight,1.0857741,-1.0857740640640259,0,0.87,0.0,rwg
"(2, 11)",0.87,fc1.weight,0.07480079,-0.07480078935623169,0,0.87,0.0,rwg
"(2, 12)",0.87,fc1.weight,-3.581141,3.5811409950256348,0,0.87,0.0,rwg
"(2, 13)",0.87,fc1.weight,-0.3443669,0.3443669080734253,0,0.87,0.0,rwg
"(2, 14)",0.87,fc1.weight,-0.723046,0.7230460047721863,0,0.87,0.0,rwg
"(2, 15)",0.87,fc1.weight,-0.23306401,0.23306401073932648,0,0.87,0.0,rwg
"(2, 16)",0.87,fc1.weight,-0.7630301,0.7630301117897034,0,0.87,0.0,rwg
"(2, 17)",0.87,fc1.weight,-0.6752362,0.6752362251281738,0,0.87,0.0,rwg
"(2, 18)",0.87,fc1.weight,0.4174984,-0.4174984097480774,0,0.87,0.0,rwg
"(2, 19)",0.87,fc1.weight,1.0370934,-1.0370934009552002,0,0.87,0.0,rwg
"(2, 20)",0.87,fc1.weight,-1.9017189,1.9017188549041748,0,0.87,0.0,rwg
"(2, 21)",0.88,fc1.weight,-2.682581,2.6825809478759766,0,0.87,-0.010000000000000009,rwg
