tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,baseline_score,accuracy_drop,activation
"(2, 3, 2, 0)",0.94,conv2.weight,0.26194522,-0.2619452178478241,0,0.95,0.010000000000000009,leakyrelu
"(2, 3, 2, 1)",0.95,conv2.weight,-0.03275501,0.032755009829998016,0,0.95,0.0,leakyrelu
"(2, 3, 2, 2)",0.95,conv2.weight,0.11000785,-0.11000785231590271,0,0.95,0.0,leakyrelu
"(3, 0, 0, 0)",0.95,conv2.weight,-0.07521745,0.07521744817495346,0,0.95,0.0,leakyrelu
"(3, 0, 0, 1)",0.95,conv2.weight,-0.10570034,0.10570033639669418,0,0.95,0.0,leakyrelu
"(3, 0, 0, 2)",0.95,conv2.weight,-0.11432505,0.11432504653930664,0,0.95,0.0,leakyrelu
"(3, 0, 1, 0)",0.95,conv2.weight,0.047325045,-0.04732504487037659,0,0.95,0.0,leakyrelu
"(3, 0, 1, 1)",0.94,conv2.weight,0.1623368,-0.1623367965221405,0,0.95,0.010000000000000009,leakyrelu
"(3, 0, 1, 2)",0.95,conv2.weight,0.04232383,-0.04232383146882057,0,0.95,0.0,leakyrelu
"(3, 0, 2, 0)",0.95,conv2.weight,-0.19829454,0.198294535279274,0,0.95,0.0,leakyrelu
"(3, 0, 2, 1)",0.95,conv2.weight,-0.196814,0.19681400060653687,0,0.95,0.0,leakyrelu
"(3, 0, 2, 2)",0.94,conv2.weight,0.09904949,-0.09904949367046356,0,0.95,0.010000000000000009,leakyrelu
"(3, 1, 0, 0)",0.95,conv2.weight,-0.05591697,0.05591696873307228,0,0.95,0.0,leakyrelu
"(3, 1, 0, 1)",0.95,conv2.weight,-0.011763187,0.011763187125325203,0,0.95,0.0,leakyrelu
"(3, 1, 0, 2)",0.95,conv2.weight,-0.020632638,0.020632637664675713,0,0.95,0.0,leakyrelu
"(3, 1, 1, 0)",0.95,conv2.weight,-0.052185226,0.05218522623181343,0,0.95,0.0,leakyrelu
"(3, 1, 1, 1)",0.94,conv2.weight,0.15504311,-0.1550431102514267,0,0.95,0.010000000000000009,leakyrelu
"(3, 1, 1, 2)",0.93,conv2.weight,0.2140273,-0.2140273004770279,0,0.95,0.019999999999999907,leakyrelu
"(3, 1, 2, 0)",0.95,conv2.weight,-0.119593635,0.11959363520145416,0,0.95,0.0,leakyrelu
"(3, 1, 2, 1)",0.95,conv2.weight,-0.13376486,0.1337648630142212,0,0.95,0.0,leakyrelu
"(3, 1, 2, 2)",0.95,conv2.weight,-0.07057474,0.07057473808526993,0,0.95,0.0,leakyrelu
"(3, 2, 0, 0)",0.94,conv2.weight,0.1599304,-0.15993039309978485,0,0.95,0.010000000000000009,leakyrelu
"(3, 2, 0, 1)",0.94,conv2.weight,0.2271887,-0.22718870639801025,0,0.95,0.010000000000000009,leakyrelu
"(3, 2, 0, 2)",0.95,conv2.weight,-0.06275649,0.0627564936876297,0,0.95,0.0,leakyrelu
"(3, 2, 1, 0)",0.95,conv2.weight,-0.21411934,0.2141193449497223,0,0.95,0.0,leakyrelu
